1,115383,113.830408,22.604528

1,115386,113.830408,22.604528

1,115388,113.830408,22.604528

1,115399,113.830408,22.604528

1,115409,113.830408,22.604528

1,115420,113.830408,22.604528

1,115431,113.830408,22.604528

1,115442,113.830408,22.604528

1,115453,113.830408,22.604528

1,115464,113.830408,22.604528

1,115475,113.830408,22.604528

1,115486,113.830408,22.604528

1,115497,113.830408,22.604528

1,115508,113.830392,22.604546

1,115519,113.830392,22.604546

1,115529,113.830392,22.604546

1,115540,113.830392,22.604546

1,115551,113.830392,22.604546

1,115562,113.830392,22.604546

1,115573,113.830392,22.604546

1,115584,113.830392,22.604546

1,115595,113.830392,22.604546

1,115605,113.830392,22.604546

1,115616,113.830392,22.604546

1,115627,113.830392,22.604546

1,115638,113.830392,22.604546

1,115649,113.830368,22.60452

1,115660,113.830368,22.60452

1,115671,113.830368,22.60452

1,115682,113.830368,22.60452

1,115693,113.830368,22.60452

1,115703,113.830368,22.60452

1,115714,113.830368,22.60452

1,115725,113.830368,22.60452

1,115736,113.830368,22.60452

1,115747,113.830368,22.60452

1,115758,113.830368,22.60452

1,115769,113.830368,22.60452

1,115780,113.830368,22.60452

1,115791,113.830368,22.604542

1,115802,113.830368,22.604542

1,115813,113.830368,22.604542

1,115823,113.830368,22.604542

1,115834,113.830368,22.604542

1,115845,113.830368,22.604542

1,115856,113.830368,22.604542

1,115867,113.830368,22.604542

1,115878,113.830368,22.604542

1,115889,113.830368,22.604542

1,115899,113.830368,22.604542

1,115910,113.830368,22.604542

1,115921,113.830368,22.604542

1,115932,113.830368,22.60455

1,115943,113.830368,22.60455

1,115954,113.830368,22.60455

1,115965,113.830368,22.60455

1,115976,113.830368,22.60455

1,115987,113.830368,22.60455

1,115997,113.830368,22.60455

1,116009,113.830368,22.60455

1,116019,113.830368,22.60455

1,116030,113.830368,22.60455

1,116041,113.830368,22.60455

1,116052,113.830368,22.60455

1,116063,113.830368,22.60455

1,116074,113.830368,22.604554

1,116085,113.830368,22.604554

1,116096,113.830368,22.604554

1,116107,113.830368,22.604554

1,116118,113.830368,22.604554

1,116129,113.830368,22.604554

1,116140,113.830368,22.604554

1,116151,113.830368,22.604554

1,116161,113.830368,22.604554

1,116172,113.830368,22.604554

1,116183,113.830368,22.604554

1,116194,113.830368,22.604554

1,116205,113.830368,22.604554

1,116216,113.830368,22.604536

1,116227,113.830368,22.604536

1,116238,113.830368,22.604536

1,116248,113.830368,22.604536

1,116259,113.830368,22.604536

1,116270,113.830368,22.604536

1,116281,113.830368,22.604536

1,116292,113.830368,22.604536

1,116303,113.830368,22.604536

1,116314,113.830368,22.604536

1,116324,113.830368,22.604536

1,116336,113.830368,22.604536

1,116346,113.830368,22.604536

1,116357,113.830368,22.604536

1,116368,113.830368,22.604536

1,116379,113.830368,22.604536

1,116390,113.830368,22.604536

1,116401,113.830368,22.604536

1,116412,113.830368,22.604536

1,116423,113.830368,22.604536

1,116434,113.830368,22.604536

1,116445,113.830368,22.604532

1,116456,113.830368,22.604532

1,116467,113.830368,22.604532

1,116477,113.830368,22.604532

1,116488,113.830368,22.604532

1,116499,113.830368,22.604532

1,116510,113.830368,22.604532

1,116521,113.830368,22.604532

1,116532,113.830368,22.604532

1,116543,113.830368,22.604532

1,116553,113.830368,22.604532

1,116564,113.830368,22.604532

1,116575,113.830368,22.604532

1,116586,113.830392,22.604558

1,116597,113.830392,22.604558

1,116608,113.830392,22.604558

1,116619,113.830392,22.604558

1,116630,113.830392,22.604558

1,116641,113.830392,22.604558

1,116652,113.830392,22.604558

1,116663,113.830392,22.604558

1,116674,113.830392,22.604558

1,116684,113.830392,22.604558

1,116695,113.830392,22.604558

1,116707,113.830392,22.604558

1,116717,113.830392,22.604558

1,116728,113.830368,22.604558

1,116739,113.830368,22.604558

1,116750,113.830368,22.604558

1,116761,113.830368,22.604558

1,116772,113.830368,22.604558

1,116783,113.830368,22.604558

1,116794,113.830368,22.604558

1,116804,113.830368,22.604558

1,116815,113.830368,22.604558

1,116826,113.830368,22.604558

1,116837,113.830368,22.604558

1,116848,113.830368,22.604558

1,116859,113.830368,22.604558

1,116870,113.830368,22.604558

1,116881,113.830368,22.604558

1,116892,113.830368,22.604558

1,116902,113.830368,22.604558

1,116913,113.830368,22.604558

1,116924,113.830368,22.604558

1,116935,113.830368,22.604558

1,116946,113.830368,22.604558

1,116957,113.830368,22.604558

1,116968,113.830368,22.604558

1,116978,113.830368,22.604558

1,116989,113.830368,22.604558

1,117000,113.830368,22.604558

1,117011,113.830368,22.604554

1,117022,113.830368,22.604554

1,117033,113.830368,22.604554

1,117044,113.830368,22.604554

1,117055,113.830368,22.604554

1,117066,113.830368,22.604554

1,117077,113.830368,22.604554

1,117087,113.830368,22.604554

1,117098,113.830368,22.604554

1,117109,113.830368,22.604554

1,117120,113.830368,22.604554

1,117131,113.830368,22.604554

1,117142,113.830368,22.604554

2
3,127696,113.83032,22.604554

3,127700,113.83032,22.604554

3,127703,113.83032,22.604554

3,127705,113.83032,22.604554

3,127708,113.83032,22.604554

3,127710,113.83032,22.604554

3,127713,113.83032,22.604554

3,127715,113.83032,22.604554

3,127718,113.83032,22.604554

3,127720,113.83032,22.604554

3,127723,113.83032,22.604554

3,127726,113.83032,22.604554

3,127728,113.83032,22.604554

3,127731,113.83032,22.604554

3,127733,113.83032,22.604554

3,127735,113.83032,22.604554

3,127737,113.83032,22.604554

3,127739,113.83032,22.604554

3,127750,113.83032,22.604554

3,127761,113.83037,22.604554

3,127771,113.83037,22.604554

3,127779,113.83037,22.604554

3,127802,113.830392,22.604582

3,127812,113.830392,22.604582

3,127823,113.830392,22.604582

3,127834,113.830392,22.604582

3,127845,113.830392,22.604582

3,127856,113.830392,22.604582

3,127867,113.830392,22.604582

3,127877,113.830392,22.60457

3,127888,113.830392,22.60457

3,127899,113.830392,22.60457

3,127910,113.830392,22.60457

3,127920,113.830392,22.60457

3,127931,113.830392,22.60457

3,127942,113.830392,22.60457

3,127953,113.830392,22.604578

3,127964,113.830392,22.604578

3,127975,113.830392,22.604578

3,127985,113.830392,22.604578

3,127996,113.830342,22.604528

3,128007,113.830392,22.604578

3,128018,113.830392,22.604578

3,128029,113.830392,22.604542

3,128040,113.830392,22.604542

3,128050,113.830392,22.604592

3,128060,113.830392,22.604542

3,128071,113.830392,22.604542

3,128081,113.830392,22.604542

3,128092,113.830392,22.604542

3,128102,113.830368,22.604578

3,128113,113.830368,22.604578

3,128124,113.830368,22.604578

3,128135,113.830368,22.604578

3,128146,113.830368,22.604578

3,128156,113.830368,22.604578

3,128166,113.830368,22.604578

3,128176,113.830408,22.604558

3,128187,113.830408,22.604558

3,128198,113.830408,22.604558

3,128209,113.830408,22.604558

3,128219,113.830408,22.604558

3,128230,113.830408,22.604558

3,128240,113.830408,22.604558

3,128251,113.830368,22.604524

3,128261,113.830368,22.604524

3,128272,113.830368,22.604524

3,128282,113.830368,22.604524

3,128293,113.830368,22.604524

3,128304,113.830368,22.604524

3,128315,113.830368,22.604524

3,128326,113.830352,22.604532

3,128336,113.830352,22.604532

3,128347,113.830352,22.604532

3,128357,113.830352,22.604532

3,128368,113.830352,22.604532

3,128378,113.830352,22.604532

3,128389,113.830352,22.604532

3,128399,113.830368,22.604558

3,128410,113.830368,22.604558

3,128421,113.830368,22.604558

3,128432,113.830368,22.604558

3,128443,113.830368,22.604558

3,128454,113.830368,22.604558

3,128464,113.830368,22.604558

3,128475,113.830408,22.604536

3,128486,113.830408,22.604536

3,128497,113.830408,22.604536

3,128507,113.830358,22.604536

3,128518,113.830408,22.604536

3,128528,113.830408,22.604536

3,128539,113.830408,22.604536

3,128549,113.830392,22.604578

3,128560,113.830392,22.604578

3,128570,113.830392,22.604578

3,128581,113.830392,22.604578

3,128591,113.830392,22.604578

3,128602,113.830392,22.604578

3,128612,113.830392,22.604578

3,128623,113.830368,22.604574

3,128633,113.830368,22.604574

3,128644,113.830368,22.604574

3,128654,113.830368,22.604574

3,128665,113.830368,22.604574

3,128675,113.830368,22.604574

3,128686,113.830368,22.604574

3,128696,113.830352,22.604536

3,128707,113.830352,22.604536

3,128718,113.830352,22.604536

3,128729,113.830352,22.604536

3,128740,113.830352,22.604536

3,128750,113.830352,22.604536

3,128761,113.830352,22.604536

3,128771,113.830352,22.60457

3,128782,113.830352,22.60457

3,128792,113.830352,22.60457

3,128803,113.830352,22.60457

3,128813,113.830352,22.60457

3,128824,113.830352,22.60457

3,128834,113.830352,22.60457

3,128845,113.830392,22.604564

3,128855,113.830392,22.604564

3,128866,113.830392,22.604564

3,128876,113.830392,22.604564

3,128887,113.830392,22.604564

3,128897,113.830392,22.604564

3,128908,113.830392,22.604564

3,128918,113.830368,22.60457

3,128929,113.830368,22.60457

3,128939,113.830368,22.60457

3,128950,113.830368,22.60457

3,128960,113.830368,22.60457

3,128971,113.830368,22.60457

3,128981,113.830368,22.60457

3,128992,113.830392,22.604558

3,129002,113.830392,22.604558

3,129013,113.830392,22.604558

3,129023,113.830392,22.604558

3,129034,113.830392,22.604558

3,129044,113.830392,22.604558

3,129055,113.830392,22.604558

3,129065,113.830392,22.604542

3,129076,113.830392,22.604542

3,129086,113.830392,22.604542

3,129097,113.830392,22.604542

3,129107,113.830392,22.604542

3,129118,113.830392,22.604542

3,129128,113.830392,22.604542

3,129139,113.830392,22.60457

3,129149,113.830392,22.60457

3,129160,113.830392,22.60457

3,129170,113.830392,22.60457

3,129181,113.830392,22.60457

3,129192,113.830392,22.60457

3,129202,113.830392,22.60457

3,129212,113.830392,22.604574

3,129223,113.830392,22.604574

3,129233,113.830392,22.604574

3,129244,113.830392,22.604574

3,129254,113.830392,22.604574

3,129265,113.830392,22.604574

3,129276,113.830392,22.604574

3,129287,113.830392,22.604574

3,129298,113.830368,22.604574

3,129308,113.830368,22.604574

3,129319,113.830368,22.604574

3,129329,113.830368,22.604574

3,129340,113.830368,22.604574

3,129350,113.830368,22.604574

3,129361,113.830368,22.604574

3,129371,113.830392,22.604564

3,129382,113.830392,22.604564

3,129392,113.830392,22.604564

3,129403,113.830392,22.604564

3,129413,113.830392,22.604564

3,129424,113.830392,22.604564

3,129434,113.830392,22.604564

